Date,Price,High,Low,Open,Volume
24/6/1999,0.317248821,0.327089831,0.316780226,0.327089831,433361600
25/6/1999,0.316311806,0.320060449,0.31537464,0.318654711,294134400
28/6/1999,0.319123089,0.321935414,0.317717352,0.318185948,277692800
29/6/1999,0.340210944,0.341616682,0.319591756,0.320294624,380385600
30/6/1999,0.347239524,0.351926155,0.336930772,0.342553719,343268800
1/7/1999,0.339742452,0.349114894,0.339273881,0.347239735,149217600
2/7/1999,0.347239524,0.351457585,0.338805079,0.34138228,123681600
6/7/1999,0.3552064,0.357080708,0.343491055,0.344428221,453812800
7/7/1999,0.373951197,0.380511311,0.352394844,0.355206318,1099156800
8/7/1999,0.408627748,0.412844984,0.38144845,0.383322757,1625041600
9/7/1999,0.417063117,0.417063117,0.39738107,0.408627818,608697600
12/7/1999,0.408627748,0.417063046,0.40628487,0.41612588,303912000
13/7/1999,0.402536303,0.406284944,0.396443908,0.401130566,283259200
14/7/1999,0.419406056,0.424560435,0.408627853,0.408627853,624556800
15/7/1999,0.399255395,0.419406038,0.384728576,0.418937443,1691804800
16/7/1999,0.39784956,0.408627735,0.397380989,0.402067621,411499200
19/7/1999,0.408159226,0.418468832,0.392226672,0.404410586,561299200
20/7/1999,0.396444023,0.416126075,0.395506856,0.409096537,442075200
21/7/1999,0.405347764,0.415657371,0.396443895,0.405347764,718166400
22/7/1999,0.392695308,0.403942082,0.383322866,0.402067749,406728000
23/7/1999,0.399724007,0.403004903,0.395038199,0.395975366,229051200
26/7/1999,0.381917089,0.397381074,0.381448519,0.396443907,351187200
27/7/1999,0.402536303,0.404410611,0.393632433,0.3945696,395908800
28/7/1999,0.407690734,0.415188842,0.397381126,0.403942092,328910400
29/7/1999,0.403941959,0.414251564,0.398318161,0.400193319,275475200
30/7/1999,0.417531669,0.420811714,0.4086278,0.4086278,383140800
2/8/1999,0.418000251,0.434869971,0.416125918,0.417063085,362443200
3/8/1999,0.414251655,0.430652807,0.402067715,0.425497553,368379200
4/8/1999,0.403473556,0.418937545,0.399255492,0.413783166,371425600
5/8/1999,0.410502225,0.411439392,0.390821026,0.401130634,322537600
6/8/1999,0.405816227,0.414720094,0.401130446,0.405347657,435556800
9/8/1999,0.408159226,0.413783025,0.406753489,0.407456358,233284800
10/8/1999,0.415188879,0.419874687,0.402067795,0.404879295,416225600
11/8/1999,0.447522551,0.447991147,0.419406077,0.419874648,850337600
12/8/1999,0.449865401,0.460175008,0.439556644,0.442836715,666108800
13/8/1999,0.450334013,0.464860832,0.448928275,0.454552075,298435200
16/8/1999,0.45361492,0.455020658,0.446116787,0.448459666,276931200
17/8/1999,0.452208221,0.452677617,0.441899467,0.452208221,320936000
18/8/1999,0.450802535,0.464860756,0.447053869,0.450333939,468574400
19/8/1999,0.440493733,0.453614812,0.439087145,0.448459559,550020800
20/8/1999,0.443774045,0.445179782,0.436275909,0.44424259,327947200
23/8/1999,0.455489308,0.460175066,0.444711103,0.445179699,355566400
24/8/1999,0.452677786,0.455489311,0.449396915,0.452677786,502264000
25/8/1999,0.460174948,0.461112139,0.450802533,0.455020595,295164800
26/8/1999,0.465798825,0.473296107,0.458300742,0.458300742,404488000
27/8/1999,0.485479981,0.487354314,0.470016022,0.470484567,446835200
30/8/1999,0.465329289,0.487354236,0.464860694,0.487354236,336593600
31/8/1999,0.489228487,0.493915144,0.46532926,0.469313023,634547200
1/9/1999,0.514533818,0.515939555,0.49485264,0.502349874,788625600
2/9/1999,0.529060304,0.535621293,0.501412413,0.507036211,895148800
3/9/1999,0.551085353,0.564206433,0.528591809,0.53937001,1635267200
7/9/1999,0.57264185,0.584357195,0.551085491,0.552959824,984793600
8/9/1999,0.558583558,0.582481991,0.558583558,0.571236043,762204800
9/9/1999,0.566549301,0.569360825,0.553896817,0.566080756,534083200
10/9/1999,0.580607712,0.582482045,0.559989347,0.569829508,458763200
13/9/1999,0.562332094,0.577796102,0.560926357,0.577796102,252000000
14/9/1999,0.583418965,0.588574168,0.559989134,0.560223432,388292800
15/9/1999,0.565143645,0.593260141,0.564206503,0.591385808,359576000
16/9/1999,0.575921893,0.585294309,0.55389694,0.570298093,441884800
17/9/1999,0.576858997,0.582950542,0.571704644,0.579670472,277278400
20/9/1999,0.592791498,0.600758225,0.576390397,0.577327539,456668800
21/9/1999,0.519220173,0.549210944,0.51734499,0.548742399,3357558400
22/9/1999,0.527186155,0.537027217,0.517462718,0.522968944,1123169600
23/9/1999,0.474701643,0.534215535,0.472358765,0.533278344,1143755200
24/9/1999,0.486885816,0.502467352,0.472358995,0.47517047,1179875200
27/9/1999,0.459706426,0.500475405,0.458769234,0.497663931,948192000
28/9/1999,0.447053879,0.464860767,0.430652779,0.461112151,1414963200
29/9/1999,0.442836761,0.459237915,0.434870082,0.451739782,657283200
30/9/1999,0.474701643,0.481262632,0.444242279,0.446585207,908084800
1/10/1999,0.462752223,0.468141725,0.446116773,0.465798796,614790400
4/10/1999,0.484074295,0.486417173,0.467673142,0.467673142,459356800
5/10/1999,0.509379387,0.510785124,0.485480098,0.492041041,814206400
6/10/1999,0.503755391,0.522031672,0.502349604,0.52015734,804272000
7/10/1999,0.497663975,0.514533673,0.486417176,0.513127936,605886400
8/10/1999,0.491571665,0.497195466,0.476107651,0.496258324,382804800
11/10/1999,0.500006914,0.51172226,0.49485256,0.49485256,263121600
12/10/1999,0.507505119,0.522031942,0.502349863,0.508910856,563752000
13/10/1999,0.480091423,0.521094707,0.477981941,0.499538299,636731200
14/10/1999,0.548742473,0.549679614,0.51734506,0.519220244,1898803200
15/10/1999,0.55905211,0.568423725,0.526249005,0.533278542,1173177600
18/10/1999,0.549211264,0.556708548,0.533278703,0.553897073,776406400
19/10/1999,0.513596475,0.562332132,0.513127879,0.537027162,1022582400
20/10/1999,0.563269377,0.564206518,0.524843273,0.524843273,1081404800
21/10/1999,0.570767581,0.577796319,0.542650278,0.544056016,793452800
22/10/1999,0.554365396,0.579201818,0.550148186,0.578264627,419507200
25/10/1999,0.558583558,0.570767448,0.552959758,0.556708374,326592000
26/10/1999,0.562800884,0.566080955,0.5496798,0.561863743,361435200
27/10/1999,0.57264185,0.574516183,0.550616895,0.557646433,443072000
28/10/1999,0.58388865,0.592323125,0.570298169,0.577796303,504089600
29/10/1999,0.600758195,0.60778688,0.590917185,0.590917185,523051200
1/11/1999,0.582013488,0.604975584,0.580139155,0.59982123,278577600
2/11/1999,0.60169524,0.612473439,0.579670295,0.584825547,399235200
3/11/1999,0.611068189,0.624189277,0.60731867,0.612005331,328462400
4/11/1999,0.627000391,0.640121472,0.604506846,0.615285048,379086400
5/11/1999,0.662145495,0.662614892,0.629811794,0.6344976,416808000
8/11/1999,0.722596645,0.732788678,0.650431145,0.657928427,950924800
9/11/1999,0.67198658,0.708538347,0.659802641,0.707601206,809177600
10/11/1999,0.68557632,0.699165947,0.660739893,0.661677035,577897600
11/11/1999,0.691668987,0.694480463,0.67386124,0.686748029,269875200
12/11/1999,0.679484904,0.689794513,0.655117069,0.689325917,279059200
15/11/1999,0.670581043,0.696354616,0.663552355,0.67198678,259907200
16/11/1999,0.683701873,0.687919084,0.663552108,0.674798004,233856000
17/11/1999,0.676673234,0.710412676,0.67479805,0.679953303,364571200
18/11/1999,0.67198658,0.683233328,0.663083562,0.682764782,364784000
19/11/1999,0.693074524,0.696354545,0.660271366,0.67104957,312513600
22/11/1999,0.679484904,0.687919329,0.669175295,0.687919329,202361600
23/11/1999,0.695885897,0.714161331,0.66355219,0.687919168,543312000
24/11/1999,0.709944129,0.712287008,0.687450632,0.697291643,215107200
26/11/1999,0.712755799,0.716036721,0.705727111,0.71041292,132070400
29/11/1999,0.709006965,0.747901612,0.699165904,0.706664037,464161600
30/11/1999,0.733843446,0.777892449,0.73009478,0.735717729,843180800
1/12/1999,0.772738159,0.783516363,0.750244609,0.757274197,618564800
2/12/1999,0.826159298,0.829439368,0.762896838,0.773206442,567358400
3/12/1999,0.862242877,0.86646014,0.838812234,0.841155164,647920000
6/12/1999,0.869740009,0.87958102,0.83553197,0.858961807,466782400
7/12/1999,0.883329451,0.884735138,0.854744318,0.873957839,445020800
8/12/1999,0.825222433,0.883798256,0.821005221,0.871614365,412350400
9/12/1999,0.789139152,0.832251008,0.756336851,0.832251008,855198400
10/12/1999,0.772269547,0.819130078,0.742278765,0.789607842,637761600
13/12/1999,0.742278814,0.768520981,0.741810218,0.767700513,529961600
14/12/1999,0.711349666,0.747901425,0.710412525,0.737591821,435870400
15/12/1999,0.727282405,0.729157589,0.682764809,0.69916591,622977600
16/12/1999,0.737123668,0.737592264,0.704790001,0.734780789,463825600
17/12/1999,0.749775827,0.764771188,0.738529031,0.756336767,495006400
20/12/1999,0.73478061,0.74696455,0.724471002,0.746495955,283987200
21/12/1999,0.768520772,0.772737984,0.734311885,0.736186218,307596800
22/12/1999,0.749307334,0.783984769,0.740403465,0.771332284,327073600
23/12/1999,0.776018083,0.781641882,0.7577426,0.763365548,229532800
27/12/1999,0.744621694,0.783047803,0.744153148,0.782579207,168392000
28/12/1999,0.736186266,0.746964468,0.712286983,0.743215803,247576000
29/12/1999,0.754931271,0.76617722,0.716036618,0.725876779,284502400
30/12/1999,0.752118826,0.780704717,0.746964473,0.766177098,207144000
31/12/1999,0.770863891,0.771332486,0.74602746,0.756805665,163811200
3/1/2000,0.839280486,0.843497747,0.762428342,0.786327623,535796800
4/1/2000,0.768520772,0.829439515,0.758679762,0.811632628,512377600
5/1/2000,0.779766738,0.828970993,0.772269457,0.777892406,778321600
6/1/2000,0.712287068,0.802260362,0.712287068,0.795700222,767972800
7/1/2000,0.74602741,0.75727421,0.716036627,0.72353391,460734400
10/1/2000,0.732906222,0.766645667,0.710412726,0.764771334,505064000
11/1/2000,0.695417404,0.745090262,0.678547705,0.719316691,441548800
12/1/2000,0.653711021,0.716036342,0.648555768,0.712286826,976068800
13/1/2000,0.725407958,0.74040337,0.693542852,0.70842069,1032684800
14/1/2000,0.75305593,0.766645555,0.745090054,0.74977586,390376000
18/1/2000,0.779298365,0.794763179,0.753056197,0.75727426,459177600
19/1/2000,0.798980296,0.815381449,0.775081009,0.791950758,597643200
20/1/2000,0.850996017,0.910977575,0.850996017,0.865991382,1831132800
21/1/2000,0.834594846,0.856618997,0.826159571,0.856618997,495924800
24/1/2000,0.796637416,0.845372229,0.788202091,0.813038519,440876800
25/1/2000,0.841623485,0.848184526,0.767583656,0.787264877,497145600
26/1/2000,0.826159298,0.856150119,0.822879279,0.824753562,367158400
27/1/2000,0.82475394,0.847247491,0.802260439,0.815850069,340144000
28/1/2000,0.76195991,0.831313988,0.754462628,0.811164219,423348800
31/1/2000,0.777892351,0.778829543,0.708538334,0.75727404,701680000
1/2/2000,0.751650214,0.787264841,0.749775931,0.779766708,318035200
2/2/2000,0.740872324,0.765708757,0.727282642,0.755399997,464195200
3/2/2000,0.774612546,0.781642084,0.751650399,0.752118995,475193600
4/2/2000,0.809758365,0.824753728,0.776955214,0.779298142,425320000
7/2/2000,0.855213284,0.856619072,0.794294528,0.80975854,441067200
8/2/2000,0.861305535,0.870677049,0.834126183,0.854744494,408643200
9/2/2000,0.844434977,0.878175272,0.843029289,0.855681775,299364800
10/2/2000,0.850996017,0.853807492,0.824753804,0.84631016,302982400
11/2/2000,0.815381467,0.855681857,0.811632801,0.851933191,212251200
14/2/2000,0.868334472,0.868803068,0.814444396,0.8195988,367539200
15/2/2000,0.892233491,0.899263027,0.863648451,0.864117047,485744000
16/2/2000,0.855681717,0.885673345,0.840686354,0.88286107,378246400
17/2/2000,0.861305535,0.865991292,0.848184455,0.863648413,289497600
18/2/2000,0.834126234,0.865054153,0.831313909,0.859431205,233441600
22/2/2000,0.853338778,0.876769463,0.799917268,0.825690882,422296000
23/2/2000,0.871614099,0.892233307,0.832250864,0.849003884,473099200
24/2/2000,0.863765061,0.893170565,0.837874725,0.87958089,376432000
25/2/2000,0.827565074,0.877237963,0.825690792,0.860836816,249144000
28/2/2000,0.84912169,0.862242772,0.812569967,0.82569105,328328000
29/2/2000,0.859431326,0.87911255,0.843966564,0.851464597,368961600
1/3/2000,0.977051675,0.990172758,0.888484967,0.888953563,1077003200
2/3/2000,0.914727092,0.959244792,0.90488608,0.952216056,311259200
3/3/2000,0.95971328,0.96147094,0.899731719,0.93628259,323366400
6/3/2000,0.942374885,0.968148449,0.937219632,0.944717763,210560000
7/3/2000,0.921287,0.955495885,0.908165921,0.947997754,273011200
8/3/2000,0.914727092,0.929253961,0.888953523,0.921287232,271230400
9/3/2000,0.916601658,0.937219976,0.886610821,0.906292048,276718400
10/3/2000,0.942843616,0.959244768,0.907228936,0.91238419,248606400
13/3/2000,0.909571946,0.948466597,0.895982268,0.915664291,303956800
14/3/2000,0.856618762,0.931596567,0.854744379,0.908868728,428579200
15/3/2000,0.871614099,0.90160572,0.855681547,0.866928342,443609600
16/3/2000,0.911446214,0.914727085,0.858493289,0.8795811,378100800
17/3/2000,0.937219501,0.937219501,0.896919075,0.900668641,305043200
20/3/2000,0.922224283,0.946592061,0.917538426,0.92597375,204489600
21/3/2000,1.011728883,1.025318458,0.911915402,0.918944137,524328000
22/3/2000,1.081083059,1.082489647,0.986424012,0.99556218,567996800
23/3/2000,1.059527397,1.127475675,1.049686387,1.06468175,562564800
24/3/2000,1.039845347,1.079208586,1.015946067,1.067961789,446913600
27/3/2000,1.046406627,1.085301282,1.026256005,1.031879856,279182400
28/3/2000,1.043126345,1.064681849,1.02813008,1.029067271,202966400
29/3/2000,1.019227028,1.045469189,1.003411197,1.045000694,239836800
30/3/2000,0.942843616,1.032348211,0.940500637,1.001419489,414400000
31/3/2000,1.018289804,1.029067104,0.944717683,0.955495884,404633600
3/4/2000,0.999544978,1.045937755,0.970491343,1.015946128,328563200
4/4/2000,0.954559028,0.997202349,0.875363931,0.994390875,660329600
5/4/2000,0.9775213,0.996265337,0.929722816,0.948232504,457665600
6/4/2000,0.938626409,1.008449084,0.924098738,0.979395444,259627200
7/4/2000,0.987829566,0.988766657,0.940969,0.954090078,242435200
10/4/2000,0.937219501,0.995327662,0.935345218,0.987360935,212262400
11/4/2000,0.895513535,0.936282463,0.885203928,0.925973757,541822400
12/4/2000,0.819129884,0.892233414,0.786327636,0.892233414,941136000
13/4/2000,0.853338778,0.899731553,0.813506943,0.836000487,529827200
14/4/2000,0.838812113,0.88473545,0.817255706,0.819598635,667620800
17/4/2000,0.928785264,0.92925386,0.817724223,0.821005144,409561600
18/4/2000,0.951278806,0.951278806,0.895045013,0.925973834,390924800
19/4/2000,0.908166289,0.976583186,0.89785668,0.946123855,520150400
20/4/2000,0.891296327,0.935345428,0.87770665,0.927379501,722120000
24/4/2000,0.903480291,0.903480291,0.860368383,0.862242666,443620800
25/4/2000,0.96205622,0.965337091,0.915195643,0.915664239,391641600
26/4/2000,0.909571946,0.959713296,0.899731735,0.949403688,366912000
27/4/2000,0.950340807,0.952215991,0.874074822,0.878643856,326603200
28/4/2000,0.930190921,0.955964586,0.909571808,0.953153112,249580800
1/5/2000,0.932065547,0.938157893,0.913790109,0.936282709,226195200
2/5/2000,0.883798122,0.946592049,0.880986648,0.924098554,236432000
3/5/2000,0.862711012,0.909102977,0.836937454,0.89176464,489798400
4/5/2000,0.829908431,0.864117331,0.828971239,0.86318014,399515200
5/5/2000,0.848184764,0.860368658,0.830142722,0.830845566,284076800
8/5/2000,0.825690687,0.852401385,0.824753496,0.840451748,184900800
9/5/2000,0.790545106,0.834126421,0.786327894,0.827096883,327140800
10/5/2000,0.744621694,0.787265016,0.740403631,0.780235478,535091200
11/5/2000,0.770863891,0.781642096,0.742278843,0.760085736,499744000
12/5/2000,0.806947112,0.828502672,0.785507475,0.794763219,306913600
15/5/2000,0.757274032,0.810226898,0.750713041,0.810226898,678932800
16/5/2000,0.792419255,0.817724225,0.770395155,0.78363296,440451200
17/5/2000,0.760085523,0.777423815,0.752587391,0.776955219,398092800
18/5/2000,0.755399883,0.786796403,0.754462691,0.772269582,373777600
19/5/2000,0.704789877,0.744153127,0.700103218,0.744153127,740667200
22/5/2000,0.674329817,0.702915721,0.644807573,0.702915721,755507200
23/5/2000,0.643401623,0.700103163,0.641995885,0.678547657,517585600
24/5/2000,0.657459855,0.672923816,0.62231382,0.646213106,678462400
25/5/2000,0.654296517,0.694714481,0.644807378,0.66355226,406750400
26/5/2000,0.647618711,0.67386087,0.639184289,0.659802599,181148800
30/5/2000,0.656522632,0.660739843,0.612942178,0.656991177,713059200
31/5/2000,0.629811883,0.684170539,0.628406146,0.651368238,433507200
1/6/2000,0.668237925,0.671517944,0.602632526,0.612942132,903840000
2/6/2000,0.694011509,0.747901567,0.667300753,0.702915378,792848000
5/6/2000,0.684639037,0.714161266,0.672455148,0.699634449,323668800
6/6/2000,0.696354449,0.725408086,0.677141823,0.689560061,525481600
7/6/2000,0.724002361,0.727282431,0.686982046,0.701978261,337019200
8/6/2000,0.710880995,0.738528884,0.698228514,0.731968796,238526400
9/6/2000,0.717910767,0.734311866,0.707601161,0.725407997,252358400
12/6/2000,0.683701873,0.723065111,0.681358995,0.722596516,290337600
13/6/2000,0.708538532,0.70994427,0.661208601,0.683702102,351456000
14/6/2000,0.678079128,0.721659591,0.675736199,0.709944245,277446400
15/6/2000,0.692605853,0.700103135,0.667300831,0.684170579,248572800
16/6/2000,0.683701873,0.702915347,0.667769319,0.701040163,303564800
19/6/2000,0.724470735,0.733843197,0.673392161,0.679015959,394004800
20/6/2000,0.759148419,0.779298237,0.737592063,0.738529204,501390400
21/6/2000,0.834126234,0.853807455,0.754462557,0.757274081,490000000
22/6/2000,0.806008756,0.86411692,0.803197282,0.83600043,467712000
23/6/2000,0.775080919,0.819129969,0.761959838,0.806477484,204965600
26/6/2000,0.811632454,0.821004917,0.781641685,0.787264632,185354400
27/6/2000,0.776018083,0.832251021,0.77414375,0.806477455,203470400
28/6/2000,0.816318452,0.830376674,0.772269405,0.799448757,286428800
29/6/2000,0.768520772,0.808821154,0.765708447,0.795700074,203660800
30/6/2000,0.785390615,0.823816721,0.775081008,0.791950756,323097600
3/7/2000,0.799448669,0.81444403,0.781641784,0.781641784,70828800
5/7/2000,0.774143815,0.827565283,0.761022733,0.798511645,265216000
6/7/2000,0.776955247,0.793825794,0.744152995,0.787264854,309545600
7/7/2000,0.816318452,0.821942252,0.781641869,0.788670555,263603200
10/7/2000,0.856618762,0.873489306,0.806008731,0.811163984,397796000
11/7/2000,0.853807628,0.888485021,0.831314077,0.85474472,357896000
12/7/2000,0.882860959,0.88379805,0.845372004,0.871614162,225433600
13/7/2000,0.847247422,0.909103368,0.821005256,0.877238253,445659200
14/7/2000,0.865054131,0.884735351,0.852870241,0.856618907,190276800
17/7/2000,0.874426484,0.881923714,0.856618749,0.873489293,260002400
18/7/2000,0.858493209,0.882861088,0.85287026,0.877238139,318404800
19/7/2000,0.790076375,0.851933117,0.776018152,0.827565287,457872800
20/7/2000,0.826628089,0.855681725,0.811632675,0.824753756,465572800
21/7/2000,0.803197742,0.834126574,0.793826123,0.815147388,196235200
24/7/2000,0.730094552,0.792887617,0.712286817,0.788201811,412171200
25/7/2000,0.750713229,0.759148505,0.735717813,0.754462696,211607200
26/7/2000,0.750713229,0.768520972,0.738529287,0.747433159,210470400
27/7/2000,0.779766738,0.798511619,0.747901627,0.74977596,294985600
28/7/2000,0.724470735,0.787264648,0.702915236,0.783984579,237893600
31/7/2000,0.76195991,0.774143851,0.731031988,0.737123483,155299200
1/8/2000,0.73946619,0.767114084,0.738528999,0.754462402,137284000
2/8/2000,0.708538532,0.748838926,0.707601391,0.7347807,162355200
3/8/2000,0.719785094,0.720722286,0.663552157,0.683233327,339897600
4/8/2000,0.7104128,0.768520931,0.694480243,0.74181017,263121600
7/8/2000,0.71884793,0.735717626,0.707601183,0.717910789,187348000
8/8/2000,0.701040208,0.719785088,0.694480119,0.718847947,176674400
9/8/2000,0.712287068,0.726345342,0.708538452,0.721659535,379640800
10/8/2000,0.713224232,0.726345314,0.710412758,0.719785174,251714400
11/8/2000,0.715099335,0.719785142,0.683233372,0.702446849,238056000
14/8/2000,0.705726802,0.715099216,0.694480056,0.713692678,156660000
15/8/2000,0.700103045,0.718847924,0.69729157,0.708538318,114200800
16/8/2000,0.727282405,0.734780537,0.701978235,0.702915427,143673600
17/8/2000,0.771332324,0.786327738,0.724470947,0.725408088,270900000
18/8/2000,0.749775827,0.776955126,0.747901494,0.770395037,190176000
21/8/2000,0.757274032,0.773206586,0.744152952,0.753524515,134467200
22/8/2000,0.775080919,0.791950666,0.755399748,0.759148364,276802400
23/8/2000,0.814444125,0.821005115,0.765708469,0.771800864,236863200
24/8/2000,0.841389358,0.84912174,0.800386073,0.819833,310766400
25/8/2000,0.851933241,0.86224285,0.845372299,0.847247483,334460000
28/8/2000,0.870677352,0.884735628,0.855681984,0.858493459,359004800
29/8/2000,0.887548089,0.891296656,0.865054484,0.867865959,267030400
30/8/2000,0.892233491,0.899731623,0.880283849,0.884735359,285392800
31/8/2000,0.913789868,0.922224291,0.883798141,0.884266737,419596800
1/9/2000,0.951278806,0.95409028,0.916601419,0.919412893,256872000
5/9/2000,0.936282754,0.961587831,0.933471279,0.939563726,298642400
6/9/2000,0.876300871,0.93534533,0.865991266,0.920349867,355404000
7/9/2000,0.929722726,0.938157952,0.873489721,0.886610806,217464800
8/9/2000,0.882860959,0.924098478,0.877238011,0.924098478,195518400
11/9/2000,0.876300871,0.905354505,0.871614214,0.880049537,187381600
12/9/2000,0.865991652,0.90066915,0.85474485,0.859900106,187997600
13/9/2000,0.869740009,0.892233505,0.85099598,0.85099598,305984000
14/9/2000,0.852636158,0.894107939,0.851933215,0.878175381,426552000
15/9/2000,0.82826817,0.872552321,0.813507054,0.86599138,394514400
18/9/2000,0.909571946,0.910977633,0.825691048,0.828502523,424536000
19/9/2000,0.898794591,0.907229016,0.878175375,0.895982316,271510400
20/9/2000,0.915430069,0.921287266,0.878175352,0.890827839,227388000
21/9/2000,0.850058913,0.89410792,0.828502555,0.877238271,510490400
22/9/2000,0.782579064,0.78632773,0.749775961,0.754462569,726700800
25/9/2000,0.80226016,0.832250934,0.78070461,0.791013364,435551200
26/9/2000,0.771332324,0.821005174,0.770395182,0.799448819,290936800
27/9/2000,0.733843446,0.791013531,0.723533838,0.776018166,402259200
28/9/2000,0.80226016,0.806946768,0.721659353,0.739466239,979585600
29/9/2000,0.386134297,0.434870005,0.380511348,0.422686065,7421640800
2/10/2000,0.363641649,0.401130587,0.352394901,0.40019342,2424788800
3/10/2000,0.334588021,0.374888434,0.332712862,0.373951268,2038120000
4/10/2000,0.354269266,0.356143574,0.328027098,0.335525232,1466024000
5/10/2000,0.330838501,0.36739027,0.329901335,0.352394881,873006400
6/10/2000,0.332712859,0.343959608,0.314905969,0.340210967,612656800
9/10/2000,0.326152742,0.34302244,0.316780276,0.339273824,597564800
10/10/2000,0.313031673,0.336462339,0.307407848,0.324278423,691101600
11/10/2000,0.294286728,0.314905941,0.286789472,0.30178486,1198422400
12/10/2000,0.299910575,0.312094491,0.292412442,0.304596358,1191064000
13/10/2000,0.330838501,0.331775668,0.299910557,0.303659173,1247752800
16/10/2000,0.322404027,0.348646185,0.320528843,0.33458794,820176000
17/10/2000,0.301784873,0.328964202,0.295224758,0.325215561,601720000
18/10/2000,0.301784873,0.315843121,0.281165659,0.291475266,834265600
19/10/2000,0.283977985,0.297099067,0.274605545,0.287258056,1506724800
20/10/2000,0.292412519,0.305533605,0.283978069,0.285852402,791263200
23/10/2000,0.305533618,0.308345944,0.291475365,0.303893582,551292000
24/10/2000,0.283040792,0.31303159,0.282103625,0.310220091,804451200
25/10/2000,0.277417004,0.287726611,0.276479863,0.285852303,663969600
26/10/2000,0.277417004,0.283040829,0.262421616,0.282103662,721851200
27/10/2000,0.278354108,0.287726546,0.268044504,0.283040765,744503200
30/10/2000,0.28960076,0.298973194,0.281165466,0.286789287,639189600
31/10/2000,0.293349624,0.303659207,0.288663816,0.296161949,885880800
1/11/2000,0.307407767,0.31303159,0.291475214,0.291475214,575366400
2/11/2000,0.334588021,0.336462329,0.315843139,0.31678028,590693600
3/11/2000,0.333649904,0.344896674,0.328964122,0.344896674,515821600
6/11/2000,0.321466863,0.339273749,0.313031591,0.33646225,393478400
7/11/2000,0.31959179,0.327089899,0.312094508,0.322404116,301963200
8/11/2000,0.30084762,0.321466828,0.29709898,0.320528811,422088800
9/11/2000,0.302721977,0.307407759,0.285852258,0.298036171,476834400
10/11/2000,0.285852522,0.298036445,0.285852522,0.290304034,422251200
13/11/2000,0.290538102,0.299910568,0.273668405,0.281165662,431816000
14/11/2000,0.303659201,0.307407842,0.293349618,0.298973418,409001600
15/11/2000,0.298036188,0.302721995,0.288663749,0.300379091,282357600
16/11/2000,0.28491509,0.297099002,0.283040782,0.29241237,239372000
17/11/2000,0.277417004,0.288663777,0.273668388,0.287726611,446180000
20/11/2000,0.283977985,0.292412434,0.273668403,0.278822781,408066400
21/11/2000,0.282103777,0.292412537,0.281165759,0.287726728,301952000
22/11/2000,0.277417004,0.286789469,0.275542696,0.282103662,280532000
24/11/2000,0.28960076,0.292412232,0.282103483,0.282806351,160932800
27/11/2000,0.280228406,0.29897328,0.277416908,0.298036114,258792800
28/11/2000,0.270388365,0.284915185,0.268982627,0.280228551,269124800
29/11/2000,0.263358802,0.27460555,0.258672994,0.271325505,492150400
30/11/2000,0.247426182,0.254923437,0.241802359,0.250237656,809597600
1/12/2000,0.255861461,0.262421575,0.25211197,0.254923444,385705600
4/12/2000,0.250237674,0.25773578,0.246489033,0.25773578,371520800
5/12/2000,0.254923582,0.26148455,0.245551989,0.25398644,613978400
6/12/2000,0.214623094,0.224932675,0.209937287,0.219309726,1374464000
7/12/2000,0.214623094,0.223058367,0.209937287,0.216498252,408917600
8/12/2000,0.22586982,0.229619311,0.216498231,0.222121179,435624000
11/12/2000,0.227744192,0.230556517,0.223058385,0.227744192,332511200
12/12/2000,0.230556458,0.239928046,0.224932635,0.228681275,386260000
13/12/2000,0.2249327,0.233368,0.223058392,0.233368,344887200
14/12/2000,0.216498256,0.228681319,0.216498256,0.225401274,263317600
15/12/2000,0.210874483,0.220246924,0.209937316,0.218372591,513945600
18/12/2000,0.213685915,0.219309714,0.209000121,0.218372547,325808000
19/12/2000,0.209937319,0.228681351,0.209937319,0.215560268,374007200
20/12/2000,0.215560257,0.219309749,0.204314347,0.206657251,565331200
21/12/2000,0.210874483,0.224932707,0.208062996,0.213685958,366844800
22/12/2000,0.2249327,0.2249327,0.211811618,0.211811618,318052000
26/12/2000,0.220246866,0.224932648,0.213685901,0.22305834,216815200
27/12/2000,0.222121164,0.222121164,0.212748726,0.215091629,325466400
28/12/2000,0.222121164,0.223995497,0.214623058,0.2155602,305177600
29/12/2000,0.223058373,0.224932681,0.217435424,0.220246898,630336000
2/1/2001,0.223058373,0.228681321,0.218372566,0.223058373,452312000
3/1/2001,0.245551869,0.250237676,0.216498236,0.217435403,817073600
4/1/2001,0.255861461,0.277416961,0.25211197,0.272028312,739396000
5/1/2001,0.245551869,0.260547281,0.240865237,0.253986316,412356000
8/1/2001,0.248363391,0.254689233,0.23899095,0.253986365,373699200
9/1/2001,0.257735789,0.264530201,0.248363349,0.25211199,588929600
10/1/2001,0.248363391,0.254923506,0.240865283,0.250237724,580781600
11/1/2001,0.269919783,0.27741704,0.243677618,0.243677618,803734400
12/1/2001,0.257735789,0.269919727,0.255861481,0.268044544,423376800
16/1/2001,0.256798714,0.273668439,0.25492353,0.261484497,306118400
17/1/2001,0.25211212,0.263358898,0.247426336,0.263358898,840873600
18/1/2001,0.280228406,0.281165547,0.264295832,0.26710733,1227010400
19/1/2001,0.292412519,0.293349686,0.280228601,0.291475353,776664000
